company,brand,model,production_year,country,fuel_type,engine_volume,transmission,drive_type,region,quantity,price_usd,total_sale_usd,area,segment_2013,class_2013,segment_eng,sale_date
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Шымкент,1.0,24850.00397,24850.00397,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Шымкент,1.0,24056.07413,24056.07413,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Шымкент,1.0,23526.78757,23526.78757,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Шымкент,1.0,26173.22037,26173.22037,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Шымкент,1.0,24056.07413,24056.07413,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Шымкент,1.0,28555.00989,28555.00989,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Шымкент,1.0,24850.00397,24850.00397,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Шымкент,1.0,27231.79349,27231.79349,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,FWD,Петропавловск,1.0,26173.22037,26173.22037,Северо-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Петропавловск,1.0,24850.00397,24850.00397,Северо-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Петропавловск,1.0,27231.79349,27231.79349,Северо-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Павлодар,1.0,24056.07413,24056.07413,Павлодарская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Павлодар,1.0,27231.79349,27231.79349,Павлодарская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,FWD,Павлодар,1.0,26173.22037,26173.22037,Павлодарская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Павлодар,1.0,24850.00397,24850.00397,Павлодарская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Павлодар,1.0,24056.07413,24056.07413,Павлодарская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,FWD,Кокшетау,1.0,23526.78757,23526.78757,Акмолинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кокшетау,1.0,24850.00397,24850.00397,Акмолинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кокшетау,1.0,28555.00989,28555.00989,Акмолинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Костанай,1.0,28555.00989,28555.00989,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Костанай,1.0,27231.79349,27231.79349,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Костанай,1.0,28555.00989,28555.00989,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Костанай,1.0,22997.50101,22997.50101,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Костанай,1.0,26173.22037,26173.22037,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Костанай,1.0,24850.00397,24850.00397,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Костанай,1.0,27231.79349,27231.79349,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Нур-Султан,1.0,26967.15021,26967.15021,Г.Нур-Султан,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Алматы,1.0,24056.07413,24056.07413,Г.Алматы,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Алматы,1.0,28290.36661,28290.36661,Г.Алматы,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,FWD,Алматы,1.0,26173.22037,26173.22037,Г.Алматы,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,24056.07413,24056.07413,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,28555.00989,28555.00989,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,24850.00397,24850.00397,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,27231.79349,27231.79349,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Атырау,1.0,22997.50101,22997.50101,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Атырау,1.0,23526.78757,23526.78757,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,24056.07413,24056.07413,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,28555.00989,28555.00989,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,24850.00397,24850.00397,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Атырау,1.0,27231.79349,27231.79349,Атырауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,FWD,Кызылорда,1.0,26173.22037,26173.22037,Кызылординская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,1.0,27231.79349,27231.79349,Кызылординская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,1.0,24056.07413,24056.07413,Кызылординская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,1.0,24850.00397,24850.00397,Кызылординская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кызылорда,1.0,27231.79349,27231.79349,Кызылординская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Актау,1.0,27231.79349,27231.79349,Мангистауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Актау,1.0,23526.78757,23526.78757,Мангистауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Актау,1.0,24056.07413,24056.07413,Мангистауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актау,1.0,28555.00989,28555.00989,Мангистауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Актау,1.0,26173.22037,26173.22037,Мангистауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актау,1.0,27231.79349,27231.79349,Мангистауская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,FWD,Актобе,1.0,22997.50101,22997.50101,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,27231.79349,27231.79349,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2018.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,24850.00397,24850.00397,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,FWD,Актобе,1.0,23526.78757,23526.78757,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,24056.07413,24056.07413,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,28555.00989,28555.00989,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,24850.00397,24850.00397,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,27231.79349,27231.79349,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-02-28
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Нур-Султан,1.0,27294.42971,27294.42971,Г.Нур-Султан,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Уральск,1.0,27294.42971,27294.42971,Западно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,27294.42971,27294.42971,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Алматы,1.0,28090.18568,28090.18568,Г.Алматы,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Нур-Султан,1.0,28090.18568,28090.18568,Г.Нур-Султан,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Павлодар,1.0,28090.18568,28090.18568,Павлодарская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Шымкент,1.0,27294.42971,27294.42971,Южно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актау,1.0,25437.66578,25437.66578,Мангистауская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Нур-Султан,1.0,25437.66578,25437.66578,Г.Нур-Султан,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Уральск,1.0,25437.66578,25437.66578,Западно-Казахстанская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Нур-Султан,1.0,24907.1618,24907.1618,Г.Нур-Султан,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Кокшетау,1.0,25437.66578,25437.66578,Акмолинская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,25437.66578,25437.66578,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Актобе,1.0,24907.1618,24907.1618,Актюбинская Область,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Алматы,1.0,25437.66578,25437.66578,Г.Алматы,Внедорожники,Компактные SUV,K1,2019-03-31
Astana Motors,Hyundai,Tucson,2019.0,KAZ,F,2.0,Автомат,4WD,Костанай,1.0,24907.1618,24907.1618,Костанайская Область,Внедорожники,Компактные SUV,K1,2019-03-31
